Region,Date,CaseCount,WHORegion
United Kingdom,1/24/20,0,Europe
United Kingdom,1/24/20,0,Europe
Botswana,1/24/20,0,Africa
Burundi,1/24/20,0,Africa
Sierra Leone,1/24/20,0,Africa
Malawi,1/24/20,0,Africa
United Kingdom,1/24/20,0,Europe
France,1/24/20,0,Europe
South Sudan,1/24/20,0,Africa
Western Sahara,1/24/20,0,Africa
Sao Tome and Principe,1/24/20,0,Africa
Yemen,1/24/20,0,EasternMediterranean
Comoros,1/24/20,0,Africa
Tajikistan,1/24/20,0,Europe
Lesotho,1/24/20,0,Africa
Afghanistan,1/25/20,0,EasternMediterranean
Albania,1/25/20,0,Europe
Algeria,1/25/20,0,Africa
Andorra,1/25/20,0,Europe
Angola,1/25/20,0,Africa
Antigua and Barbuda,1/25/20,0,Americas
Argentina,1/25/20,0,Americas
Armenia,1/25/20,0,Europe
Australia,1/25/20,0,WesternPacific
Australia,1/25/20,0,WesternPacific
Australia,1/25/20,0,WesternPacific
Australia,1/25/20,0,WesternPacific
Australia,1/25/20,0,WesternPacific
Australia,1/25/20,0,WesternPacific
Australia,1/25/20,0,WesternPacific
Australia,1/25/20,0,WesternPacific
Austria,1/25/20,0,Europe
Azerbaijan,1/25/20,0,Europe
Bahamas,1/25/20,0,Americas
Bahrain,1/25/20,0,EasternMediterranean
Bangladesh,1/25/20,0,Asia
Barbados,1/25/20,0,Americas
Belarus,1/25/20,0,Europe
Belgium,1/25/20,0,Europe
Benin,1/25/20,0,Africa
Bhutan,1/25/20,0,Asia
Bolivia,1/25/20,0,Americas
Bosnia and Herzegovina,1/25/20,0,Europe
Brazil,1/25/20,0,Americas
Brunei,1/25/20,0,WesternPacific
Bulgaria,1/25/20,0,Europe
Burkina Faso,1/25/20,0,Africa
Cabo Verde,1/25/20,0,Africa
Cambodia,1/25/20,0,WesternPacific
Cameroon,1/25/20,0,Africa
Canada,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Central African Republic,1/25/20,0,Africa
Chad,1/25/20,0,Africa
Chile,1/25/20,0,Americas
China,1/25/20,0,WesternPacific
China,1/25/20,2,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,2,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,32,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,1,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,1,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,0,WesternPacific
China,1/25/20,1,WesternPacific
Colombia,1/25/20,0,Americas
Congo (Brazzaville),1/25/20,0,Africa
Congo (Kinshasa),1/25/20,0,Africa
Costa Rica,1/25/20,0,Americas
Cote d'Ivoire,1/25/20,0,Africa
Croatia,1/25/20,0,Europe
Cuba,1/25/20,0,Americas
Cyprus,1/25/20,0,Europe
Czechia,1/25/20,0,Europe
Denmark,1/25/20,0,Europe
Greenland,1/25/20,0,Europe
Denmark,1/25/20,0,Europe
Djibouti,1/25/20,0,EasternMediterranean
Dominican Republic,1/25/20,0,Americas
Ecuador,1/25/20,0,Americas
Egypt,1/25/20,0,EasternMediterranean
El Salvador,1/25/20,0,Americas
Equatorial Guinea,1/25/20,0,Africa
Eritrea,1/25/20,0,Africa
Estonia,1/25/20,0,Europe
Eswatini,1/25/20,0,Africa
Ethiopia,1/25/20,0,Africa
Fiji,1/25/20,0,WesternPacific
Finland,1/25/20,0,Europe
France,1/25/20,0,Europe
France,1/25/20,0,Europe
France,1/25/20,0,Europe
France,1/25/20,0,Europe
France,1/25/20,0,Europe
France,1/25/20,0,Europe
France,1/25/20,0,Europe
France,1/25/20,0,Europe
France,1/25/20,0,Europe
France,1/25/20,0,Europe
Gabon,1/25/20,0,Africa
Gambia,1/25/20,0,Africa
Georgia,1/25/20,0,Europe
Germany,1/25/20,0,Europe
Ghana,1/25/20,0,Africa
Greece,1/25/20,0,Europe
Guatemala,1/25/20,0,Americas
Guinea,1/25/20,0,Africa
Guyana,1/25/20,0,Americas
Haiti,1/25/20,0,Americas
Holy See,1/25/20,0,Europe
Honduras,1/25/20,0,Americas
Hungary,1/25/20,0,Europe
Iceland,1/25/20,0,Europe
India,1/25/20,0,Asia
Indonesia,1/25/20,0,Asia
Iran,1/25/20,0,EasternMediterranean
Iraq,1/25/20,0,EasternMediterranean
Ireland,1/25/20,0,Europe
Israel,1/25/20,0,Europe
Italy,1/25/20,0,Europe
Jamaica,1/25/20,0,Americas
Japan,1/25/20,0,WesternPacific
Jordan,1/25/20,0,EasternMediterranean
Kazakhstan,1/25/20,0,Europe
Kenya,1/25/20,0,Africa
South Korea,1/25/20,0,WesternPacific
Kuwait,1/25/20,0,EasternMediterranean
Kyrgyzstan,1/25/20,0,Europe
Latvia,1/25/20,0,Europe
Lebanon,1/25/20,0,EasternMediterranean
Liberia,1/25/20,0,Africa
Liechtenstein,1/25/20,0,Europe
Lithuania,1/25/20,0,Europe
Luxembourg,1/25/20,0,Europe
Madagascar,1/25/20,0,Africa
Malaysia,1/25/20,0,WesternPacific
Maldives,1/25/20,0,Asia
Malta,1/25/20,0,Europe
Mauritania,1/25/20,0,Africa
Mauritius,1/25/20,0,Africa
Mexico,1/25/20,0,Americas
Moldova,1/25/20,0,Europe
Monaco,1/25/20,0,Europe
Mongolia,1/25/20,0,WesternPacific
Montenegro,1/25/20,0,Europe
Morocco,1/25/20,0,EasternMediterranean
Namibia,1/25/20,0,Africa
Nepal,1/25/20,0,Asia
Netherlands,1/25/20,0,Europe
Netherlands,1/25/20,0,Europe
Netherlands,1/25/20,0,Europe
Netherlands,1/25/20,0,Europe
New Zealand,1/25/20,0,WesternPacific
Nicaragua,1/25/20,0,Americas
Niger,1/25/20,0,Africa
Nigeria,1/25/20,0,Africa
North Macedonia,1/25/20,0,Europe
Norway,1/25/20,0,Europe
Oman,1/25/20,0,EasternMediterranean
Pakistan,1/25/20,0,EasternMediterranean
Panama,1/25/20,0,Americas
Papua New Guinea,1/25/20,0,WesternPacific
Paraguay,1/25/20,0,Americas
Peru,1/25/20,0,Americas
Philippines,1/25/20,0,WesternPacific
Poland,1/25/20,0,Europe
Portugal,1/25/20,0,Europe
Qatar,1/25/20,0,EasternMediterranean
Romania,1/25/20,0,Europe
Russia,1/25/20,0,Europe
Rwanda,1/25/20,0,Africa
Saint Lucia,1/25/20,0,Americas
Saint Vincent and the Grenadines,1/25/20,0,Americas
San Marino,1/25/20,0,Europe
Saudi Arabia,1/25/20,0,EasternMediterranean
Senegal,1/25/20,0,Africa
Serbia,1/25/20,0,Europe
Seychelles,1/25/20,0,Africa
Singapore,1/25/20,0,WesternPacific
Slovakia,1/25/20,0,Europe
Slovenia,1/25/20,0,Europe
Somalia,1/25/20,0,EasternMediterranean
South Africa,1/25/20,0,Africa
Spain,1/25/20,0,Europe
Sri Lanka,1/25/20,0,Asia
Sudan,1/25/20,0,EasternMediterranean
Suriname,1/25/20,0,Americas
Sweden,1/25/20,0,Europe
Switzerland,1/25/20,0,Europe
Taiwan*,1/25/20,0,WesternPacific
Tanzania,1/25/20,0,Africa
Thailand,1/25/20,0,Asia
Togo,1/25/20,0,Africa
Trinidad and Tobago,1/25/20,0,Americas
Tunisia,1/25/20,0,EasternMediterranean
Turkey,1/25/20,0,Europe
Uganda,1/25/20,0,Africa
Ukraine,1/25/20,0,Europe
United Arab Emirates,1/25/20,0,EasternMediterranean
United Kingdom,1/25/20,0,Europe
United Kingdom,1/25/20,0,Europe
United Kingdom,1/25/20,0,Europe
United Kingdom,1/25/20,0,Europe
United Kingdom,1/25/20,0,Europe
United Kingdom,1/25/20,0,Europe
United Kingdom,1/25/20,0,Europe
Uruguay,1/25/20,0,Americas
US,1/25/20,0,Americas
Uzbekistan,1/25/20,0,Europe
Venezuela,1/25/20,0,Americas
Vietnam,1/25/20,0,WesternPacific
Zambia,1/25/20,0,Africa
Zimbabwe,1/25/20,0,Africa
Dominica,1/25/20,0,Americas
Grenada,1/25/20,0,Americas
Mozambique,1/25/20,0,Africa
Syria,1/25/20,0,EasternMediterranean
Timor-Leste,1/25/20,0,Asia
Belize,1/25/20,0,Americas
Laos,1/25/20,0,WesternPacific
Libya,1/25/20,0,EasternMediterranean
West Bank and Gaza,1/25/20,0,EasternMediterranean
Guinea-Bissau,1/25/20,0,Africa
Mali,1/25/20,0,Africa
Saint Kitts and Nevis,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Canada,1/25/20,0,Americas
Kosovo,1/25/20,0,Europe
Burma,1/25/20,0,Asia
United Kingdom,1/25/20,0,Europe
United Kingdom,1/25/20,0,Europe
United Kingdom,1/25/20,0,Europe
Botswana,1/25/20,0,Africa
Burundi,1/25/20,0,Africa
Sierra Leone,1/25/20,0,Africa
Malawi,1/25/20,0,Africa
United Kingdom,1/25/20,0,Europe
France,1/25/20,0,Europe
South Sudan,1/25/20,0,Africa
Western Sahara,1/25/20,0,Africa
Sao Tome and Principe,1/25/20,0,Africa
Yemen,1/25/20,0,EasternMediterranean
Comoros,1/25/20,0,Africa
Tajikistan,1/25/20,0,Europe
Lesotho,1/25/20,0,Africa
Afghanistan,1/26/20,0,EasternMediterranean
Albania,1/26/20,0,Europe
Algeria,1/26/20,0,Africa
Andorra,1/26/20,0,Europe
Angola,1/26/20,0,Africa
Antigua and Barbuda,1/26/20,0,Americas
Argentina,1/26/20,0,Americas
Armenia,1/26/20,0,Europe
Australia,1/26/20,0,WesternPacific
Australia,1/26/20,0,WesternPacific
Australia,1/26/20,0,WesternPacific
Australia,1/26/20,0,WesternPacific
Australia,1/26/20,0,WesternPacific
Australia,1/26/20,0,WesternPacific
Australia,1/26/20,0,WesternPacific
Australia,1/26/20,0,WesternPacific
Austria,1/26/20,0,Europe
Azerbaijan,1/26/20,0,Europe
Bahamas,1/26/20,0,Americas
Bahrain,1/26/20,0,EasternMediterranean
Bangladesh,1/26/20,0,Asia
Barbados,1/26/20,0,Americas
Belarus,1/26/20,0,Europe
Belgium,1/26/20,0,Europe
Benin,1/26/20,0,Africa
Bhutan,1/26/20,0,Asia
Bolivia,1/26/20,0,Americas
Bosnia and Herzegovina,1/26/20,0,Europe
Brazil,1/26/20,0,Americas
Brunei,1/26/20,0,WesternPacific
Bulgaria,1/26/20,0,Europe
Burkina Faso,1/26/20,0,Africa
Cabo Verde,1/26/20,0,Africa
Cambodia,1/26/20,0,WesternPacific
Cameroon,1/26/20,0,Africa
Canada,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Central African Republic,1/26/20,0,Africa
Chad,1/26/20,0,Africa
Chile,1/26/20,0,Americas
China,1/26/20,0,WesternPacific
China,1/26/20,2,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,2,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,42,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,1,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,1,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,0,WesternPacific
China,1/26/20,1,WesternPacific
Colombia,1/26/20,0,Americas
Congo (Brazzaville),1/26/20,0,Africa
Congo (Kinshasa),1/26/20,0,Africa
Costa Rica,1/26/20,0,Americas
Cote d'Ivoire,1/26/20,0,Africa
Croatia,1/26/20,0,Europe
Cuba,1/26/20,0,Americas
Cyprus,1/26/20,0,Europe
Czechia,1/26/20,0,Europe
Denmark,1/26/20,0,Europe
Greenland,1/26/20,0,Europe
Denmark,1/26/20,0,Europe
Djibouti,1/26/20,0,EasternMediterranean
Dominican Republic,1/26/20,0,Americas
Ecuador,1/26/20,0,Americas
Egypt,1/26/20,0,EasternMediterranean
El Salvador,1/26/20,0,Americas
Equatorial Guinea,1/26/20,0,Africa
Eritrea,1/26/20,0,Africa
Estonia,1/26/20,0,Europe
Eswatini,1/26/20,0,Africa
Ethiopia,1/26/20,0,Africa
Fiji,1/26/20,0,WesternPacific
Finland,1/26/20,0,Europe
France,1/26/20,0,Europe
France,1/26/20,0,Europe
France,1/26/20,0,Europe
France,1/26/20,0,Europe
France,1/26/20,0,Europe
France,1/26/20,0,Europe
France,1/26/20,0,Europe
France,1/26/20,0,Europe
France,1/26/20,0,Europe
France,1/26/20,0,Europe
Gabon,1/26/20,0,Africa
Gambia,1/26/20,0,Africa
Georgia,1/26/20,0,Europe
Germany,1/26/20,0,Europe
Ghana,1/26/20,0,Africa
Greece,1/26/20,0,Europe
Guatemala,1/26/20,0,Americas
Guinea,1/26/20,0,Africa
Guyana,1/26/20,0,Americas
Haiti,1/26/20,0,Americas
Holy See,1/26/20,0,Europe
Honduras,1/26/20,0,Americas
Hungary,1/26/20,0,Europe
Iceland,1/26/20,0,Europe
India,1/26/20,0,Asia
Indonesia,1/26/20,0,Asia
Iran,1/26/20,0,EasternMediterranean
Iraq,1/26/20,0,EasternMediterranean
Ireland,1/26/20,0,Europe
Israel,1/26/20,0,Europe
Italy,1/26/20,0,Europe
Jamaica,1/26/20,0,Americas
Japan,1/26/20,1,WesternPacific
Jordan,1/26/20,0,EasternMediterranean
Kazakhstan,1/26/20,0,Europe
Kenya,1/26/20,0,Africa
South Korea,1/26/20,0,WesternPacific
Kuwait,1/26/20,0,EasternMediterranean
Kyrgyzstan,1/26/20,0,Europe
Latvia,1/26/20,0,Europe
Lebanon,1/26/20,0,EasternMediterranean
Liberia,1/26/20,0,Africa
Liechtenstein,1/26/20,0,Europe
Lithuania,1/26/20,0,Europe
Luxembourg,1/26/20,0,Europe
Madagascar,1/26/20,0,Africa
Malaysia,1/26/20,0,WesternPacific
Maldives,1/26/20,0,Asia
Malta,1/26/20,0,Europe
Mauritania,1/26/20,0,Africa
Mauritius,1/26/20,0,Africa
Mexico,1/26/20,0,Americas
Moldova,1/26/20,0,Europe
Monaco,1/26/20,0,Europe
Mongolia,1/26/20,0,WesternPacific
Montenegro,1/26/20,0,Europe
Morocco,1/26/20,0,EasternMediterranean
Namibia,1/26/20,0,Africa
Nepal,1/26/20,0,Asia
Netherlands,1/26/20,0,Europe
Netherlands,1/26/20,0,Europe
Netherlands,1/26/20,0,Europe
Netherlands,1/26/20,0,Europe
New Zealand,1/26/20,0,WesternPacific
Nicaragua,1/26/20,0,Americas
Niger,1/26/20,0,Africa
Nigeria,1/26/20,0,Africa
North Macedonia,1/26/20,0,Europe
Norway,1/26/20,0,Europe
Oman,1/26/20,0,EasternMediterranean
Pakistan,1/26/20,0,EasternMediterranean
Panama,1/26/20,0,Americas
Papua New Guinea,1/26/20,0,WesternPacific
Paraguay,1/26/20,0,Americas
Peru,1/26/20,0,Americas
Philippines,1/26/20,0,WesternPacific
Poland,1/26/20,0,Europe
Portugal,1/26/20,0,Europe
Qatar,1/26/20,0,EasternMediterranean
Romania,1/26/20,0,Europe
Russia,1/26/20,0,Europe
Rwanda,1/26/20,0,Africa
Saint Lucia,1/26/20,0,Americas
Saint Vincent and the Grenadines,1/26/20,0,Americas
San Marino,1/26/20,0,Europe
Saudi Arabia,1/26/20,0,EasternMediterranean
Senegal,1/26/20,0,Africa
Serbia,1/26/20,0,Europe
Seychelles,1/26/20,0,Africa
Singapore,1/26/20,0,WesternPacific
Slovakia,1/26/20,0,Europe
Slovenia,1/26/20,0,Europe
Somalia,1/26/20,0,EasternMediterranean
South Africa,1/26/20,0,Africa
Spain,1/26/20,0,Europe
Sri Lanka,1/26/20,0,Asia
Sudan,1/26/20,0,EasternMediterranean
Suriname,1/26/20,0,Americas
Sweden,1/26/20,0,Europe
Switzerland,1/26/20,0,Europe
Taiwan*,1/26/20,0,WesternPacific
Tanzania,1/26/20,0,Africa
Thailand,1/26/20,2,Asia
Togo,1/26/20,0,Africa
Trinidad and Tobago,1/26/20,0,Americas
Tunisia,1/26/20,0,EasternMediterranean
Turkey,1/26/20,0,Europe
Uganda,1/26/20,0,Africa
Ukraine,1/26/20,0,Europe
United Arab Emirates,1/26/20,0,EasternMediterranean
United Kingdom,1/26/20,0,Europe
United Kingdom,1/26/20,0,Europe
United Kingdom,1/26/20,0,Europe
United Kingdom,1/26/20,0,Europe
United Kingdom,1/26/20,0,Europe
United Kingdom,1/26/20,0,Europe
United Kingdom,1/26/20,0,Europe
Uruguay,1/26/20,0,Americas
US,1/26/20,0,Americas
Uzbekistan,1/26/20,0,Europe
Venezuela,1/26/20,0,Americas
Vietnam,1/26/20,0,WesternPacific
Zambia,1/26/20,0,Africa
Zimbabwe,1/26/20,0,Africa
Dominica,1/26/20,0,Americas
Grenada,1/26/20,0,Americas
Mozambique,1/26/20,0,Africa
Syria,1/26/20,0,EasternMediterranean
Timor-Leste,1/26/20,0,Asia
Belize,1/26/20,0,Americas
Laos,1/26/20,0,WesternPacific
Libya,1/26/20,0,EasternMediterranean
West Bank and Gaza,1/26/20,0,EasternMediterranean
Guinea-Bissau,1/26/20,0,Africa
Mali,1/26/20,0,Africa
Saint Kitts and Nevis,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Canada,1/26/20,0,Americas
Kosovo,1/26/20,0,Europe
Burma,1/26/20,0,Asia
United Kingdom,1/26/20,0,Europe
United Kingdom,1/26/20,0,Europe
United Kingdom,1/26/20,0,Europe
Botswana,1/26/20,0,Africa
Burundi,1/26/20,0,Africa
Sierra Leone,1/26/20,0,Africa
Malawi,1/26/20,0,Africa
United Kingdom,1/26/20,0,Europe
France,1/26/20,0,Europe
South Sudan,1/26/20,0,Africa
Western Sahara,1/26/20,0,Africa
Sao Tome and Principe,1/26/20,0,Africa
Yemen,1/26/20,0,EasternMediterranean
Comoros,1/26/20,0,Africa
Tajikistan,1/26/20,0,Europe
Lesotho,1/26/20,0,Africa
Afghanistan,1/27/20,0,EasternMediterranean
Albania,1/27/20,0,Europe
Algeria,1/27/20,0,Africa
Andorra,1/27/20,0,Europe
Angola,1/27/20,0,Africa
Antigua and Barbuda,1/27/20,0,Americas
Argentina,1/27/20,0,Americas
Armenia,1/27/20,0,Europe
Australia,1/27/20,0,WesternPacific
Australia,1/27/20,0,WesternPacific
Australia,1/27/20,0,WesternPacific
Australia,1/27/20,0,WesternPacific
Australia,1/27/20,0,WesternPacific
Australia,1/27/20,0,WesternPacific
Australia,1/27/20,0,WesternPacific
Australia,1/27/20,0,WesternPacific
Austria,1/27/20,0,Europe
Azerbaijan,1/27/20,0,Europe
Bahamas,1/27/20,0,Americas
Bahrain,1/27/20,0,EasternMediterranean
Bangladesh,1/27/20,0,Asia
Barbados,1/27/20,0,Americas
Belarus,1/27/20,0,Europe
Belgium,1/27/20,0,Europe
Benin,1/27/20,0,Africa
Bhutan,1/27/20,0,Asia
Bolivia,1/27/20,0,Americas
Bosnia and Herzegovina,1/27/20,0,Europe
Brazil,1/27/20,0,Americas
Brunei,1/27/20,0,WesternPacific
Bulgaria,1/27/20,0,Europe
Burkina Faso,1/27/20,0,Africa
Cabo Verde,1/27/20,0,Africa
Cambodia,1/27/20,0,WesternPacific
Cameroon,1/27/20,0,Africa
Canada,1/27/20,0,Americas
Canada,1/27/20,0,Americas
Canada,1/27/20,0,Americas
Canada,1/27/20,0,Americas
Canada,1/27/20,0,Americas
Canada,1/27/20,0,Americas
Canada,1/27/20,0,Americas
Canada,1/27/20,0,Americas
Canada,1/27/20,0,Americas
Canada,1/27/20,0,Americas
Central African Republic,1/27/20,0,Africa
Chad,1/27/20,0,Africa
Chile,1/27/20,0,Americas
China,1/27/20,0,WesternPacific
China,1/27/20,2,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,4,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,45,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,1,WesternPacific
China,1/27/20,2,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,3,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,0,WesternPacific
China,1/27/20,1,WesternPacific
Colombia,1/27/20,0,Americas
Congo (Brazzaville),1/27/20,0,Africa
Congo (Kinshasa),1/27/20,0,Africa
Costa Rica,1/27/20,0,Americas
Cote d'Ivoire,1/27/20,0,Africa
Croatia,1/27/20,0,Europe
Cuba,1/27/20,0,Americas
Cyprus,1/27/20,0,Europe
Czechia,1/27/20,0,Europe
Denmark,1/27/20,0,Europe
Greenland,1/27/20,0,Europe
Denmark,1/27/20,0,Europe
Djibouti,1/27/20,0,EasternMediterranean
Dominican Republic,1/27/20,0,Americas
Ecuador,1/27/20,0,Americas
Egypt,1/27/20,0,EasternMediterranean
El Salvador,1/27/20,0,Americas
Equatorial Guinea,1/27/20,0,Africa
Eritrea,1/27/20,0,Africa
Estonia,1/27/20,0,Europe
Eswatini,1/27/20,0,Africa
Ethiopia,1/27/20,0,Africa
Fiji,1/27/20,0,WesternPacific
Finland,1/27/20,0,Europe
France,1/27/20,0,Europe
France,1/27/20,0,Europe
France,1/27/20,0,Europe
France,1/27/20,0,Europe
France,1/27/20,0,Europe
France,1/27/20,0,Europe
France,1/27/20,0,Europe
France,1/27/20,0,Europe
France,1/27/20,0,Europe
France,1/27/20,0,Europe
Gabon,1/27/20,0,Africa
Gambia,1/27/20,0,Africa
Georgia,1/27/20,0,Europe
Germany,1/27/20,0,Europe
Ghana,1/27/20,0,Africa
Greece,1/27/20,0,Europe
Guatemala,1/27/20,0,Americas
Guinea,1/27/20,0,Africa
Guyana,1/27/20,0,Americas
Haiti,1/27/20,0,Americas
Holy See,1/27/20,0,Europe
Honduras,1/27/20,0,Americas
Hungary,1/27/20,0,Europe
Iceland,1/27/20,0,Europe
India,1/27/20,0,Asia
Indonesia,1/27/20,0,Asia
Iran,1/27/20,0,EasternMediterranean
Iraq,1/27/20,0,EasternMediterranean
Ireland,1/27/20,0,Europe
Israel,1/27/20,0,Europe
Italy,1/27/20,0,Europe
Jamaica,1/27/20,0,Americas
Japan,1/27/20,1,WesternPacific
Jordan,1/27/20,0,EasternMediterranean
Kazakhstan,1/27/20,0,Europe
Kenya,1/27/20,0,Africa
South Korea,1/27/20,0,WesternPacific
Kuwait,1/27/20,0,EasternMediterranean
Kyrgyzstan,1/27/20,0,Europe
Latvia,1/27/20,0,Europe
Lebanon,1/27/20,0,EasternMediterranean
Liberia,1/27/20,0,Africa
Liechtenstein,1/27/20,0,Europe
Lithuania,1/27/20,0,Europe
Luxembourg,1/27/20,0,Europe
Madagascar,1/27/20,0,Africa
Malaysia,1/27/20,0,WesternPacific
Maldives,1/27/20,0,Asia
Malta,1/27/20,0,Europe
Mauritania,1/27/20,0,Africa
Mauritius,1/27/20,0,Africa
Mexico,1/27/20,0,Americas
Moldova,1/27/20,0,Europe
Monaco,1/27/20,0,Europe
Mongolia,1/27/20,0,WesternPacific
Montenegro,1/27/20,0,Europe
Morocco,1/27/20,0,EasternMediterranean
Namibia,1/27/20,0,Africa
Nepal,1/27/20,0,Asia
Netherlands,1/27/20,0,Europe
Netherlands,1/27/20,0,Europe
Netherlands,1/27/20,0,Europe
Netherlands,1/27/20,0,Europe
New Zealand,1/27/20,0,WesternPacific
Nicaragua,1/27/20,0,Americas
Niger,1/27/20,0,Africa
Nigeria,1/27/20,0,Africa
North Macedonia,1/27/20,0,Europe
Norway,1/27/20,0,Europe
Oman,1/27/20,0,EasternMediterranean
Pakistan,1/27/20,0,EasternMediterranean
Panama,1/27/20,0,Americas
Papua New Guinea,1/27/20,0,WesternPacific
Paraguay,1/27/20,0,Americas
Peru,1/27/20,0,Americas
Philippines,1/27/20,0,WesternPacific
Poland,1/27/20,0,Europe
Portugal,1/27/20,0,Europe
Qatar,1/27/20,0,EasternMediterranean
Romania,1/27/20,0,Europe
Russia,1/27/20,0,Europe
